function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
default,6756.java,90,172,default,120380.java,90,172,1,1,1
default,120380.java,90,172,default,21679.java,90,172,1,1,1
default,84530.java,90,172,default,120380.java,90,172,1,1,1
default,10220.java,90,172,default,120380.java,90,172,1,1,1
default,120380.java,90,172,default,85487.java,90,172,1,1,1
default,120380.java,90,172,default,85558.java,90,172,1,1,1
default,26700.java,90,172,default,120380.java,90,172,1,1,1
default,15109.java,90,172,default,120380.java,90,172,1,1,1
default,99223.java,90,172,default,120380.java,90,172,1,1,1
default,29246.java,90,172,default,120380.java,90,172,1,1,1
default,11961.java,90,172,default,120380.java,90,172,1,1,1
default,68838.java,90,172,default,120380.java,90,172,1,1,1
default,74316.java,90,172,default,120380.java,90,172,1,1,1
default,123681.java,90,172,default,120380.java,90,172,1,1,1
default,24658.java,90,172,default,120380.java,90,172,1,1,1
default,81961.java,90,172,default,120380.java,90,172,1,1,1
default,70334.java,90,172,default,120380.java,90,172,1,1,1
default,120380.java,90,172,default,2039.java,90,172,1,1,1
default,120380.java,90,172,default,52305.java,90,172,1,1,1
default,43963.java,90,172,default,120380.java,90,172,1,1,1
default,116283.java,90,172,default,120380.java,90,172,1,1,1
default,41605.java,90,172,default,120380.java,90,172,1,1,1
default,120380.java,90,172,default,55786.java,90,172,1,1,1
selected,1236073.java,145,156,selected,1121084.java,40,51,1,1,1
selected,730575.java,31,48,selected,974343.java,27,44,1,1,1
selected,1810839.java,360,377,selected,730575.java,31,48,1,1,1
selected,2245750.java,360,377,selected,730575.java,31,48,1,1,1
selected,1495157.java,360,377,selected,730575.java,31,48,1,1,1
default,85308.java,27,46,default,131657.java,27,46,1,1,1
default,85308.java,27,46,default,29717.java,27,46,1,1,1
default,85308.java,27,46,default,131531.java,27,46,1,1,1
default,85308.java,27,46,default,18314.java,27,46,1,1,1
default,85308.java,27,46,default,41035.java,27,46,1,1,1
default,85308.java,27,46,default,126732.java,27,46,1,1,1
default,85308.java,27,46,default,118790.java,27,46,1,1,1
default,85308.java,27,46,default,99202.java,27,46,1,1,1
default,85308.java,27,46,default,100082.java,27,46,1,1,1
default,85308.java,27,46,default,23674.java,27,46,1,1,1
default,85308.java,27,46,default,89905.java,27,46,1,1,1
default,106736.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,27359.java,27,46,1,1,1
default,85308.java,27,46,default,102678.java,27,46,1,1,1
default,85308.java,27,46,default,31361.java,27,46,1,1,1
default,85308.java,27,46,default,12233.java,27,46,1,1,1
default,85308.java,27,46,default,37992.java,27,46,1,1,1
default,85308.java,27,46,default,67750.java,27,46,1,1,1
default,85308.java,27,46,default,12772.java,27,46,1,1,1
default,76107.java,27,46,default,85308.java,27,46,1,1,1
default,74387.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,45930.java,27,46,1,1,1
default,85308.java,27,46,default,22724.java,27,46,1,1,1
default,85308.java,27,46,default,14424.java,27,46,1,1,1
default,85308.java,27,46,default,98925.java,27,46,1,1,1
default,85308.java,27,46,default,111788.java,27,46,1,1,1
default,85308.java,27,46,default,32324.java,27,46,1,1,1
default,76005.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,123302.java,27,46,1,1,1
default,85308.java,27,46,default,91191.java,27,46,1,1,1
default,111151.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,65102.java,27,46,1,1,1
default,134599.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,25927.java,27,46,1,1,1
default,6564.java,27,46,default,85308.java,27,46,1,1,1
default,73183.java,27,46,default,85308.java,27,46,1,1,1
default,57225.java,27,46,default,85308.java,27,46,1,1,1
default,96545.java,27,46,default,85308.java,27,46,1,1,1
default,6000.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,44639.java,27,46,1,1,1
default,34342.java,27,46,default,85308.java,27,46,1,1,1
default,6930.java,27,46,default,85308.java,27,46,1,1,1
default,119518.java,27,46,default,85308.java,27,46,1,1,1
default,82382.java,27,46,default,85308.java,27,46,1,1,1
default,3658.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,43033.java,27,46,1,1,1
default,10551.java,27,46,default,85308.java,27,46,1,1,1
default,75240.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,28711.java,27,46,1,1,1
default,41145.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,78262.java,27,46,1,1,1
default,85308.java,27,46,default,109550.java,27,46,1,1,1
default,4689.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,113632.java,27,46,1,1,1
default,85308.java,27,46,default,95390.java,27,46,1,1,1
default,85308.java,27,46,default,6039.java,27,46,1,1,1
default,80183.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,53058.java,27,46,1,1,1
default,75286.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,112972.java,27,46,1,1,1
default,102796.java,27,46,default,85308.java,27,46,1,1,1
default,85308.java,27,46,default,115008.java,27,46,1,1,1
default,85308.java,27,46,default,9805.java,27,46,1,1,1
default,85308.java,27,46,default,50844.java,27,46,1,1,1
default,113078.java,27,46,default,85308.java,27,46,1,1,1
selected,1121084.java,40,51,selected,652645.java,35,46,1,1,1
default,85308.java,27,46,default,80289.java,27,46,1,1,1
default,29717.java,27,46,default,41035.java,27,46,1,1,1
default,29717.java,27,46,default,126732.java,27,46,1,1,1
default,29717.java,27,46,default,118790.java,27,46,1,1,1
default,29717.java,27,46,default,99202.java,27,46,1,1,1
default,29717.java,27,46,default,100082.java,27,46,1,1,1
default,29717.java,27,46,default,23674.java,27,46,1,1,1
default,29717.java,27,46,default,89905.java,27,46,1,1,1
default,106736.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,27359.java,27,46,1,1,1
default,29717.java,27,46,default,102678.java,27,46,1,1,1
default,29717.java,27,46,default,31361.java,27,46,1,1,1
default,29717.java,27,46,default,12233.java,27,46,1,1,1
default,29717.java,27,46,default,37992.java,27,46,1,1,1
default,29717.java,27,46,default,67750.java,27,46,1,1,1
default,29717.java,27,46,default,12772.java,27,46,1,1,1
default,76107.java,27,46,default,29717.java,27,46,1,1,1
default,74387.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,45930.java,27,46,1,1,1
default,29717.java,27,46,default,22724.java,27,46,1,1,1
default,29717.java,27,46,default,14424.java,27,46,1,1,1
default,98925.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,111788.java,27,46,1,1,1
default,29717.java,27,46,default,32324.java,27,46,1,1,1
default,76005.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,123302.java,27,46,1,1,1
default,29717.java,27,46,default,91191.java,27,46,1,1,1
default,111151.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,65102.java,27,46,1,1,1
default,134599.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,25927.java,27,46,1,1,1
default,6564.java,27,46,default,29717.java,27,46,1,1,1
default,73183.java,27,46,default,29717.java,27,46,1,1,1
default,57225.java,27,46,default,29717.java,27,46,1,1,1
default,96545.java,27,46,default,29717.java,27,46,1,1,1
default,6000.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,44639.java,27,46,1,1,1
default,34342.java,27,46,default,29717.java,27,46,1,1,1
default,6930.java,27,46,default,29717.java,27,46,1,1,1
default,119518.java,27,46,default,29717.java,27,46,1,1,1
default,82382.java,27,46,default,29717.java,27,46,1,1,1
default,3658.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,43033.java,27,46,1,1,1
default,10551.java,27,46,default,29717.java,27,46,1,1,1
default,75240.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,28711.java,27,46,1,1,1
default,41145.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,78262.java,27,46,1,1,1
default,29717.java,27,46,default,109550.java,27,46,1,1,1
default,4689.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,113632.java,27,46,1,1,1
default,29717.java,27,46,default,95390.java,27,46,1,1,1
default,29717.java,27,46,default,6039.java,27,46,1,1,1
default,80183.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,53058.java,27,46,1,1,1
default,75286.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,112972.java,27,46,1,1,1
default,102796.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,115008.java,27,46,1,1,1
default,9805.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,50844.java,27,46,1,1,1
default,113078.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,80289.java,27,46,1,1,1
default,95809.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,56949.java,27,46,1,1,1
default,26599.java,27,46,default,29717.java,27,46,1,1,1
default,103511.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,14070.java,27,46,1,1,1
default,32032.java,27,46,default,29717.java,27,46,1,1,1
default,30970.java,27,46,default,29717.java,27,46,1,1,1
default,29717.java,27,46,default,136373.java,27,46,1,1,1
default,29717.java,27,46,default,132716.java,27,46,1,1,1
default,88616.java,27,46,default,29717.java,27,46,1,1,1
selected,1121084.java,40,51,selected,221494.java,39,50,1,1,1
default,29717.java,27,46,default,128049.java,27,46,1,1,1
default,34597.java,27,46,default,29717.java,27,46,1,1,1
default,12681.java,90,172,default,32245.java,90,172,1,1,1
default,12681.java,90,172,default,98707.java,90,172,1,1,1
default,67079.java,90,172,default,12681.java,90,172,1,1,1
default,121616.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,88560.java,90,172,1,1,1
default,12681.java,90,172,default,32798.java,90,172,1,1,1
default,12681.java,90,172,default,7384.java,90,172,1,1,1
default,12681.java,90,172,default,100508.java,90,172,1,1,1
default,68948.java,90,172,default,12681.java,90,172,1,1,1
default,116560.java,90,172,default,12681.java,90,172,1,1,1
default,36368.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,83354.java,90,172,1,1,1
default,12681.java,90,172,default,38807.java,91,173,1,1,1
default,12681.java,90,172,default,89548.java,90,172,1,1,1
default,106637.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,111245.java,90,172,1,1,1
default,130814.java,90,172,default,12681.java,90,172,1,1,1
default,93763.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,83993.java,90,172,1,1,1
default,56686.java,90,172,default,12681.java,90,172,1,1,1
default,53938.java,90,172,default,12681.java,90,172,1,1,1
default,100662.java,90,172,default,12681.java,90,172,1,1,1
default,112013.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,128921.java,90,172,1,1,1
default,12681.java,90,172,default,104329.java,90,172,1,1,1
default,12681.java,90,172,default,107629.java,91,173,1,1,1
default,12681.java,90,172,default,6711.java,90,172,1,1,1
default,12681.java,90,172,default,14592.java,90,172,1,1,1
default,12681.java,90,172,default,103968.java,90,172,1,1,1
default,12681.java,90,172,default,54008.java,90,172,1,1,1
default,121896.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,47668.java,90,172,1,1,1
default,12681.java,90,172,default,90637.java,90,172,1,1,1
default,12681.java,90,172,default,58954.java,90,172,1,1,1
default,104092.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,87946.java,90,172,1,1,1
default,12681.java,90,172,default,18888.java,90,172,1,1,1
default,45035.java,91,173,default,62894.java,90,172,1,1,1
default,115561.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,61962.java,90,172,1,1,1
default,19311.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,56295.java,90,172,1,1,1
default,12681.java,90,172,default,52379.java,90,172,1,1,1
default,12681.java,90,172,default,94629.java,90,172,1,1,1
default,12681.java,90,172,default,46926.java,90,172,1,1,1
default,15515.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,32245.java,90,172,1,1,1
default,12681.java,90,172,default,6658.java,90,172,1,1,1
default,114479.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,98707.java,90,172,1,1,1
default,20534.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,67079.java,90,172,1,1,1
default,12681.java,90,172,default,85318.java,90,172,1,1,1
default,12681.java,90,172,default,117641.java,90,172,1,1,1
default,12681.java,90,172,default,37180.java,90,172,1,1,1
default,45035.java,91,173,default,121616.java,90,172,1,1,1
default,45035.java,91,173,default,88560.java,90,172,1,1,1
default,12681.java,90,172,default,7503.java,90,172,1,1,1
default,12681.java,90,172,default,1271.java,90,172,1,1,1
default,45035.java,91,173,default,32798.java,90,172,1,1,1
default,12681.java,90,172,default,49257.java,90,172,1,1,1
default,50141.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,101851.java,90,172,1,1,1
default,45035.java,91,173,default,7384.java,90,172,1,1,1
default,12681.java,90,172,default,88651.java,90,172,1,1,1
default,45035.java,91,173,default,100508.java,90,172,1,1,1
default,104991.java,90,172,default,12681.java,90,172,1,1,1
default,6756.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,68948.java,90,172,1,1,1
default,12681.java,90,172,default,21679.java,90,172,1,1,1
default,45035.java,91,173,default,116560.java,90,172,1,1,1
default,84530.java,90,172,default,12681.java,90,172,1,1,1
default,10220.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,85487.java,90,172,1,1,1
default,36368.java,90,172,default,45035.java,91,173,1,1,1
default,12681.java,90,172,default,85558.java,90,172,1,1,1
default,45035.java,91,173,default,83354.java,90,172,1,1,1
default,45035.java,91,173,default,38807.java,91,173,1,1,1
default,12681.java,90,172,default,26700.java,90,172,1,1,1
default,45035.java,91,173,default,89548.java,90,172,1,1,1
default,12681.java,90,172,default,15109.java,90,172,1,1,1
default,99223.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,106637.java,90,172,1,1,1
default,12681.java,90,172,default,29246.java,90,172,1,1,1
default,45035.java,91,173,default,111245.java,90,172,1,1,1
default,11961.java,90,172,default,12681.java,90,172,1,1,1
default,12681.java,90,172,default,68838.java,90,172,1,1,1
default,74316.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,130814.java,90,172,1,1,1
default,123681.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,93763.java,90,172,1,1,1
default,12681.java,90,172,default,24658.java,90,172,1,1,1
default,81961.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,83993.java,90,172,1,1,1
default,45035.java,91,173,default,56686.java,90,172,1,1,1
default,12681.java,90,172,default,70334.java,90,172,1,1,1
default,53938.java,90,172,default,45035.java,91,173,1,1,1
default,12681.java,90,172,default,2039.java,90,172,1,1,1
default,12681.java,90,172,default,52305.java,90,172,1,1,1
default,45035.java,91,173,default,100662.java,90,172,1,1,1
default,12681.java,90,172,default,43963.java,90,172,1,1,1
default,112013.java,90,172,default,45035.java,91,173,1,1,1
default,116283.java,90,172,default,12681.java,90,172,1,1,1
default,41605.java,90,172,default,12681.java,90,172,1,1,1
default,45035.java,91,173,default,128921.java,90,172,1,1,1
default,12681.java,90,172,default,55786.java,90,172,1,1,1
default,45035.java,91,173,default,104329.java,90,172,1,1,1
default,122020.java,7,19,default,61020.java,7,19,1,1,1
default,45035.java,91,173,default,107629.java,91,173,1,1,1
default,45035.java,91,173,default,6711.java,90,172,1,1,1
default,52898.java,7,19,default,61020.java,7,19,1,1,1
default,33735.java,7,19,default,61020.java,7,19,1,1,1
default,61020.java,7,19,default,88144.java,7,19,1,1,1
default,61020.java,7,19,default,124713.java,7,19,1,1,1
default,32245.java,90,172,default,98707.java,90,172,1,1,1
default,67079.java,90,172,default,32245.java,90,172,1,1,1
default,121616.java,90,172,default,32245.java,90,172,1,1,1
default,88560.java,90,172,default,32245.java,90,172,1,1,1
default,32798.java,90,172,default,32245.java,90,172,1,1,1
default,32245.java,90,172,default,7384.java,90,172,1,1,1
default,100508.java,90,172,default,32245.java,90,172,1,1,1
default,68948.java,90,172,default,32245.java,90,172,1,1,1
default,116560.java,90,172,default,32245.java,90,172,1,1,1
default,36368.java,90,172,default,32245.java,90,172,1,1,1
default,83354.java,90,172,default,32245.java,90,172,1,1,1
default,38807.java,91,173,default,32245.java,90,172,1,1,1
default,32245.java,90,172,default,89548.java,90,172,1,1,1
default,106637.java,90,172,default,32245.java,90,172,1,1,1
default,111245.java,90,172,default,32245.java,90,172,1,1,1
default,130814.java,90,172,default,32245.java,90,172,1,1,1
default,93763.java,90,172,default,32245.java,90,172,1,1,1
default,83993.java,90,172,default,32245.java,90,172,1,1,1
default,56686.java,90,172,default,32245.java,90,172,1,1,1
default,53938.java,90,172,default,32245.java,90,172,1,1,1
default,100662.java,90,172,default,32245.java,90,172,1,1,1
default,112013.java,90,172,default,32245.java,90,172,1,1,1
default,128921.java,90,172,default,32245.java,90,172,1,1,1
default,104329.java,90,172,default,32245.java,90,172,1,1,1
default,107629.java,91,173,default,32245.java,90,172,1,1,1
default,32245.java,90,172,default,6711.java,90,172,1,1,1
default,45035.java,91,173,default,14592.java,90,172,1,1,1
default,14592.java,90,172,default,32245.java,90,172,1,1,1
default,103968.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,103968.java,90,172,1,1,1
default,54008.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,54008.java,90,172,1,1,1
default,121896.java,90,172,default,32245.java,90,172,1,1,1
default,47668.java,90,172,default,32245.java,90,172,1,1,1
default,90637.java,90,172,default,32245.java,90,172,1,1,1
default,121896.java,90,172,default,45035.java,91,173,1,1,1
default,58954.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,47668.java,90,172,1,1,1
default,104092.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,90637.java,90,172,1,1,1
default,45035.java,91,173,default,58954.java,90,172,1,1,1
default,45035.java,91,173,default,104092.java,90,172,1,1,1
default,87946.java,90,172,default,32245.java,90,172,1,1,1
default,18888.java,90,172,default,32245.java,90,172,1,1,1
default,115561.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,87946.java,90,172,1,1,1
default,61962.java,90,172,default,32245.java,90,172,1,1,1
default,19311.java,90,172,default,32245.java,90,172,1,1,1
default,56295.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,18888.java,90,172,1,1,1
default,32245.java,90,172,default,52379.java,90,172,1,1,1
default,32245.java,90,172,default,94629.java,90,172,1,1,1
default,32245.java,90,172,default,46926.java,90,172,1,1,1
default,115561.java,90,172,default,45035.java,91,173,1,1,1
default,15515.java,90,172,default,32245.java,90,172,1,1,1
default,32245.java,90,172,default,6658.java,90,172,1,1,1
default,45035.java,91,173,default,61962.java,90,172,1,1,1
default,114479.java,90,172,default,32245.java,90,172,1,1,1
default,20534.java,90,172,default,32245.java,90,172,1,1,1
default,85318.java,90,172,default,32245.java,90,172,1,1,1
default,117641.java,90,172,default,32245.java,90,172,1,1,1
default,32245.java,90,172,default,37180.java,90,172,1,1,1
default,45035.java,91,173,default,19311.java,90,172,1,1,1
default,32245.java,90,172,default,7503.java,90,172,1,1,1
default,45035.java,91,173,default,56295.java,90,172,1,1,1
default,1271.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,52379.java,90,172,1,1,1
default,49257.java,90,172,default,32245.java,90,172,1,1,1
default,50141.java,90,172,default,32245.java,90,172,1,1,1
default,45035.java,91,173,default,94629.java,90,172,1,1,1
default,101851.java,90,172,default,32245.java,90,172,1,1,1
default,88651.java,90,172,default,32245.java,90,172,1,1,1
default,104991.java,90,172,default,32245.java,90,172,1,1,1
default,6756.java,90,172,default,32245.java,90,172,1,1,1
default,21679.java,90,172,default,32245.java,90,172,1,1,1
default,84530.java,90,172,default,32245.java,90,172,1,1,1
default,10220.java,90,172,default,32245.java,90,172,1,1,1
default,85487.java,90,172,default,32245.java,90,172,1,1,1
default,32245.java,90,172,default,85558.java,90,172,1,1,1
default,26700.java,90,172,default,32245.java,90,172,1,1,1
default,15109.java,90,172,default,32245.java,90,172,1,1,1
default,99223.java,90,172,default,32245.java,90,172,1,1,1
default,29246.java,90,172,default,32245.java,90,172,1,1,1
default,11961.java,90,172,default,32245.java,90,172,1,1,1
default,68838.java,90,172,default,32245.java,90,172,1,1,1
default,74316.java,90,172,default,32245.java,90,172,1,1,1
default,123681.java,90,172,default,32245.java,90,172,1,1,1
default,24658.java,90,172,default,32245.java,90,172,1,1,1
default,81961.java,90,172,default,32245.java,90,172,1,1,1
default,70334.java,90,172,default,32245.java,90,172,1,1,1
default,2039.java,90,172,default,32245.java,90,172,1,1,1
default,52305.java,90,172,default,32245.java,90,172,1,1,1
default,43963.java,90,172,default,32245.java,90,172,1,1,1
default,116283.java,90,172,default,32245.java,90,172,1,1,1
default,41605.java,90,172,default,32245.java,90,172,1,1,1
default,32245.java,90,172,default,55786.java,90,172,1,1,1
default,45035.java,91,173,default,46926.java,90,172,1,1,1
default,45035.java,91,173,default,15515.java,90,172,1,1,1
default,45035.java,91,173,default,6658.java,90,172,1,1,1
default,45035.java,91,173,default,114479.java,90,172,1,1,1
default,45035.java,91,173,default,20534.java,90,172,1,1,1
default,45035.java,91,173,default,85318.java,90,172,1,1,1
default,45035.java,91,173,default,117641.java,90,172,1,1,1
default,45035.java,91,173,default,37180.java,90,172,1,1,1
default,45035.java,91,173,default,7503.java,90,172,1,1,1
default,45035.java,91,173,default,1271.java,90,172,1,1,1
default,45035.java,91,173,default,49257.java,90,172,1,1,1
default,45035.java,91,173,default,50141.java,90,172,1,1,1
default,45035.java,91,173,default,101851.java,90,172,1,1,1
default,45035.java,91,173,default,88651.java,90,172,1,1,1
default,45035.java,91,173,default,104991.java,90,172,1,1,1
default,6756.java,90,172,default,45035.java,91,173,1,1,1
default,45035.java,91,173,default,21679.java,90,172,1,1,1
default,45035.java,91,173,default,84530.java,90,172,1,1,1
default,10220.java,90,172,default,45035.java,91,173,1,1,1
default,45035.java,91,173,default,85487.java,90,172,1,1,1
default,45035.java,91,173,default,85558.java,90,172,1,1,1
default,45035.java,91,173,default,26700.java,90,172,1,1,1
default,45035.java,91,173,default,15109.java,90,172,1,1,1
default,45035.java,91,173,default,99223.java,90,172,1,1,1
default,45035.java,91,173,default,29246.java,90,172,1,1,1
default,45035.java,91,173,default,11961.java,90,172,1,1,1
default,45035.java,91,173,default,68838.java,90,172,1,1,1
default,45035.java,91,173,default,74316.java,90,172,1,1,1
default,123681.java,90,172,default,45035.java,91,173,1,1,1
default,45035.java,91,173,default,24658.java,90,172,1,1,1
default,45035.java,91,173,default,81961.java,90,172,1,1,1
default,45035.java,91,173,default,70334.java,90,172,1,1,1
default,45035.java,91,173,default,2039.java,90,172,1,1,1
default,45035.java,91,173,default,52305.java,90,172,1,1,1
default,45035.java,91,173,default,43963.java,90,172,1,1,1
default,45035.java,91,173,default,116283.java,90,172,1,1,1
default,41605.java,90,172,default,45035.java,91,173,1,1,1
default,45035.java,91,173,default,55786.java,90,172,1,1,1
default,12375.java,329,627,default,40847.java,329,627,1,1,1
selected,1617883.java,189,241,selected,2393431.java,202,254,1,1,1
default,85394.java,872,898,selected,2038811.java,874,900,1,1,1
default,85394.java,872,898,selected,2554952.java,874,900,1,1,1
default,85394.java,872,898,selected,1402632.java,874,900,1,1,1
default,85394.java,872,898,selected,209298.java,840,866,1,1,1
default,85394.java,872,898,selected,1098324.java,851,877,1,1,1
default,85394.java,872,898,selected,593263.java,873,899,1,1,1
default,85394.java,872,898,selected,2430560.java,874,900,1,1,1
default,85394.java,872,898,selected,1139080.java,881,907,1,1,1
default,85394.java,872,898,selected,1802351.java,874,900,1,1,1
default,85394.java,872,898,selected,110490.java,874,900,1,1,1
default,85394.java,872,898,selected,1103041.java,874,900,1,1,1
default,122954.java,872,898,default,85394.java,872,898,1,1,1
default,85394.java,872,898,selected,264272.java,790,816,1,1,1
default,85394.java,872,898,selected,1882693.java,873,899,1,1,1
default,85394.java,872,898,selected,753625.java,790,816,1,1,1
default,85394.java,872,898,selected,1511595.java,870,896,1,1,1
selected,2626904.java,838,864,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,1560483.java,790,816,1,1,1
default,126904.java,872,898,default,85394.java,872,898,1,1,1
selected,110490.java,838,864,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,2215261.java,874,900,1,1,1
selected,1966020.java,858,884,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,183804.java,788,814,1,1,1
default,85394.java,872,898,selected,2190287.java,873,899,1,1,1
selected,1931054.java,838,864,selected,1098324.java,815,841,1,1,1
default,85394.java,872,898,selected,597475.java,874,900,1,1,1
selected,264272.java,754,780,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,304936.java,871,897,1,1,1
selected,2599719.java,838,864,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,707943.java,873,899,1,1,1
selected,1882693.java,837,863,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,2481579.java,893,919,1,1,1
selected,1560483.java,754,780,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,1966020.java,894,920,1,1,1
default,85394.java,872,898,selected,364540.java,871,897,1,1,1
selected,1511595.java,834,860,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,964253.java,874,900,1,1,1
default,77069.java,836,862,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,2365821.java,874,900,1,1,1
selected,2554952.java,838,864,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,1483221.java,872,898,1,1,1
default,85394.java,872,898,selected,2599719.java,874,900,1,1,1
default,85394.java,836,862,selected,1931054.java,838,864,1,1,1
default,77069.java,872,898,default,85394.java,872,898,1,1,1
selected,209298.java,804,830,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,419020.java,939,965,1,1,1
selected,1931054.java,838,864,selected,1561076.java,908,934,1,1,1
default,85394.java,872,898,selected,588446.java,875,901,1,1,1
default,85394.java,872,898,selected,244622.java,873,899,1,1,1
default,85394.java,872,898,selected,1931054.java,874,900,1,1,1
default,85394.java,872,898,selected,1496807.java,884,910,1,1,1
default,85394.java,872,898,default,16883.java,889,915,1,1,1
selected,597475.java,838,864,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,2429982.java,872,898,1,1,1
default,85394.java,872,898,selected,2229382.java,874,900,1,1,1
selected,1103041.java,838,864,selected,1931054.java,838,864,1,1,1
default,85394.java,872,898,selected,2108660.java,959,985,1,1,1
selected,1931054.java,838,864,selected,1139080.java,845,871,1,1,1
default,85394.java,872,898,selected,2348309.java,790,816,1,1,1
selected,1931054.java,838,864,selected,2481579.java,857,883,1,1,1
selected,1966020.java,858,884,selected,110490.java,838,864,1,1,1
default,126904.java,836,862,selected,1931054.java,838,864,1,1,1
selected,364540.java,835,861,selected,1931054.java,838,864,1,1,1
selected,110490.java,838,864,selected,1098324.java,815,841,1,1,1
selected,264272.java,754,780,selected,110490.java,838,864,1,1,1
selected,2599719.java,838,864,selected,110490.java,838,864,1,1,1
selected,964253.java,838,864,selected,1931054.java,838,864,1,1,1
selected,1882693.java,837,863,selected,110490.java,838,864,1,1,1
selected,1560483.java,754,780,selected,110490.java,838,864,1,1,1
default,16883.java,853,879,selected,1931054.java,838,864,1,1,1
